"tgav","year","model"
15.5831483937213,2042,"NESM3"
15.5222033963234,2043,"NESM3"
15.6441251818671,2044,"NESM3"
15.6058256790078,2045,"NESM3"
15.8037714610765,2046,"NESM3"
15.775045368091,2047,"NESM3"
15.748230997528,2048,"NESM3"
15.7637378407771,2049,"NESM3"
15.9130034137197,2050,"NESM3"
15.9054999990025,2051,"NESM3"
15.8589983337517,2052,"NESM3"
15.9795420135747,2053,"NESM3"
15.9324851809207,2054,"NESM3"
15.9982549807929,2055,"NESM3"
16.1122244060265,2056,"NESM3"
16.2523682136062,2057,"NESM3"
16.1462564692609,2058,"NESM3"
16.0673843305399,2059,"NESM3"
16.0520937440219,2060,"NESM3"
16.1306896770321,2061,"NESM3"
16.1614918044964,2062,"NESM3"
16.1101627477256,2063,"NESM3"
16.1523551946589,2064,"NESM3"
16.3011738426681,2065,"NESM3"
16.2175091267538,2066,"NESM3"
16.2524775715267,2067,"NESM3"
16.1915138769192,2068,"NESM3"
16.204894258116,2069,"NESM3"
16.1069186800083,2070,"NESM3"
16.2225767101428,2071,"NESM3"
16.3250565799786,2072,"NESM3"
16.4564455362833,2073,"NESM3"
16.3271821720038,2074,"NESM3"
16.3047128045871,2075,"NESM3"
16.4529988113417,2076,"NESM3"
16.5695352994163,2077,"NESM3"
16.4102893851739,2078,"NESM3"
16.5452057271202,2079,"NESM3"
16.5368287707677,2080,"NESM3"
16.4756170547977,2081,"NESM3"
16.5442779182059,2082,"NESM3"
16.5889774225295,2083,"NESM3"
16.6800845547085,2084,"NESM3"
16.3733133539357,2085,"NESM3"
16.400612047956,2086,"NESM3"
16.5002890345761,2087,"NESM3"
16.647517124003,2088,"NESM3"
16.4296331745493,2089,"NESM3"
16.4405107166974,2090,"NESM3"
16.5238992824752,2091,"NESM3"
16.6471812957753,2092,"NESM3"
16.7363417854983,2093,"NESM3"
16.5898212268027,2094,"NESM3"
16.6531576097157,2095,"NESM3"
16.6462225024745,2096,"NESM3"
16.7241607147749,2097,"NESM3"
16.6660161585872,2098,"NESM3"
16.7081097525603,2099,"NESM3"
16.7717755402716,2100,"NESM3"
14.454592921123,2015,"UKESM1-0-LL"
14.5251475470812,2016,"UKESM1-0-LL"
14.5068355567777,2017,"UKESM1-0-LL"
14.5437732634166,2018,"UKESM1-0-LL"
14.7015527945025,2019,"UKESM1-0-LL"
14.6910222270002,2020,"UKESM1-0-LL"
14.5748123560314,2021,"UKESM1-0-LL"
14.8075859078648,2022,"UKESM1-0-LL"
14.913191201575,2023,"UKESM1-0-LL"
14.8612134135392,2024,"UKESM1-0-LL"
15.0738385783866,2025,"UKESM1-0-LL"
15.0259083289369,2026,"UKESM1-0-LL"
15.0745091990175,2027,"UKESM1-0-LL"
15.0874818339218,2028,"UKESM1-0-LL"
15.2047194357987,2029,"UKESM1-0-LL"
15.2633010684509,2030,"UKESM1-0-LL"
15.4229393957225,2031,"UKESM1-0-LL"
15.431689160884,2032,"UKESM1-0-LL"
15.2927378294575,2033,"UKESM1-0-LL"
15.2591449645915,2034,"UKESM1-0-LL"
15.2304289836486,2035,"UKESM1-0-LL"
15.531483414052,2036,"UKESM1-0-LL"
15.5776955852647,2037,"UKESM1-0-LL"
15.6222474487386,2038,"UKESM1-0-LL"
15.593572584057,2039,"UKESM1-0-LL"
15.7258652134886,2040,"UKESM1-0-LL"
15.660474565868,2041,"UKESM1-0-LL"
15.7208830392545,2042,"UKESM1-0-LL"
15.5836736991467,2043,"UKESM1-0-LL"
15.756127243111,2044,"UKESM1-0-LL"
15.8633263052696,2045,"UKESM1-0-LL"
15.9163557406234,2046,"UKESM1-0-LL"
16.0372350791672,2047,"UKESM1-0-LL"
16.0249337610631,2048,"UKESM1-0-LL"
15.9437279282492,2049,"UKESM1-0-LL"
16.0550188404209,2050,"UKESM1-0-LL"
16.1406507644143,2051,"UKESM1-0-LL"
16.08333364697,2052,"UKESM1-0-LL"
16.1968161741927,2053,"UKESM1-0-LL"
16.2568716661068,2054,"UKESM1-0-LL"
16.2499860380195,2055,"UKESM1-0-LL"
16.2899745560447,2056,"UKESM1-0-LL"
16.3655407659784,2057,"UKESM1-0-LL"
16.4397601232975,2058,"UKESM1-0-LL"
16.4782957532511,2059,"UKESM1-0-LL"
16.3821277519478,2060,"UKESM1-0-LL"
16.5343581286567,2061,"UKESM1-0-LL"
16.6767148655989,2062,"UKESM1-0-LL"
16.4964976923097,2063,"UKESM1-0-LL"
16.4177926103744,2064,"UKESM1-0-LL"
16.4316792838308,2065,"UKESM1-0-LL"
16.4525419961313,2066,"UKESM1-0-LL"
16.5040425254704,2067,"UKESM1-0-LL"
16.6083328371316,2068,"UKESM1-0-LL"
16.6680674721738,2069,"UKESM1-0-LL"
16.9534998632625,2070,"UKESM1-0-LL"
16.9238989664855,2071,"UKESM1-0-LL"
16.7358524409404,2072,"UKESM1-0-LL"
16.8641185392214,2073,"UKESM1-0-LL"
16.8927123447561,2074,"UKESM1-0-LL"
16.9151062401366,2075,"UKESM1-0-LL"
16.9845036914551,2076,"UKESM1-0-LL"
17.1210212575251,2077,"UKESM1-0-LL"
16.9505337647615,2078,"UKESM1-0-LL"
16.9499235467463,2079,"UKESM1-0-LL"
17.0972912370233,2080,"UKESM1-0-LL"
17.2865984715703,2081,"UKESM1-0-LL"
17.2916978304568,2082,"UKESM1-0-LL"
17.321279602257,2083,"UKESM1-0-LL"
17.1229115435487,2084,"UKESM1-0-LL"
17.1556448799604,2085,"UKESM1-0-LL"
17.3611813242021,2086,"UKESM1-0-LL"
17.332488838195,2087,"UKESM1-0-LL"
17.3994223392179,2088,"UKESM1-0-LL"
17.3298379657321,2089,"UKESM1-0-LL"
17.2062381621786,2090,"UKESM1-0-LL"
17.4345868569578,2091,"UKESM1-0-LL"
17.4271139864718,2092,"UKESM1-0-LL"
17.3616734469627,2093,"UKESM1-0-LL"
17.3503562551923,2094,"UKESM1-0-LL"
17.54013002309,2095,"UKESM1-0-LL"
17.5246606532142,2096,"UKESM1-0-LL"
17.5990076529723,2097,"UKESM1-0-LL"
17.6211601952282,2098,"UKESM1-0-LL"
17.5238935781079,2099,"UKESM1-0-LL"
17.5877975055551,2100,"UKESM1-0-LL"
